restaurant_id,restaurant_name_en,restaurant_name_th,extracted_location,phone_number,total_revenue,total_bookings,total_guests,avg_revenue_per_booking,no_show_rate
1622,Panorama Crowne Plaza Bangkok Lumpini Park,ห้องอาหาร พาโนรามา โรงแรมคราวน์ พลาซ่า กรุงเทพฯ ลุมพินี พาร์ค,Rama 4,621679987,7807692.0,217.0,618.0,35980.14746543779,0.0092165898617511
1625,Takieng at Renaissance Resort & Spa (Phuket),ตะเกียง โรงแรมเรเนซองส์ รีสอร์ท แอนด์ สปา (ภูเก็ต),Bangkok,76363999,711300.0,25.0,85.0,28452.0,0.0
1629,Skyview Hotel Sukhumvit Soi 24 Staycation ,โรงแรมสกายวิว สุขุมวิท 24 สเตเคชั่น,Phrom Phong,20111111,486021500.0,7086.0,14139.0,68588.97826700537,0.0022579734688117
1639,,ชาวเล คิทเช่น โรงแรมโฟร์พอยท์ส บาย เชอราตัน ภูเก็ต ป่าตอง บีช รีสอร์ท (ภูเก็ต),Bangkok,76645999,974260.0,51.0,120.0,19103.13725490196,0.0
1641,,แกงป่าอาหารไทย รามคำแหง 24,Bangkok,808027002,11800.0,1.0,2.0,11800.0,0.0
1646,,ภัตตาคาร แวร์ซาย พาเลซ รัตนาธิเบศร์,Bangkok,659169447,125210.0,10.0,29.0,12521.0,0.0
1648,Rossini's at Sheraton Grande Sukhumvit A Luxury Collection Hotel,Rossini's at Sheraton Grande Sukhumvit A Luxury Collection Hotel,Asok,926504459,42800345.0,1584.0,3883.0,27020.41982323232,0.0258838383838383
1650,,แสนแซ่บ สยามพารากอน,Bangkok,953656956,57480.0,4.0,12.0,14370.0,0.0
1656,Fallabella River Front Iconsiam,ฟาลาเบลล่า ริเวอร์ ฟร้อนท์ ไอคอนสยาม,Bangkok,649311393,293544360.0,11395.0,27674.0,25760.80386134269,0.0455462922334357
1659,,ซูชิ เซกิ สยามพารากอน (ชั้น 5),Bangkok,642469555,8556180.0,329.0,930.0,26006.62613981763,0.0
1661,,ซูชิ เซกิ เอ็มควอเทียร์,Bangkok,642469555,162383740.0,6468.0,18708.0,25105.71119356833,0.0
1664,,เดอะ คอฟฟี่ คลับ ซัมเมอร์ฮิลล์พระโขนง,Bangkok,632287170,1970890.0,220.0,379.0,8958.59090909091,0.0
1666,The Coffee Club Singha Complex,เดอะ คอฟฟี่ คลับ สิงห์คอมเพล็กซ์,Ratchada,632726852,5390430.0,547.0,1025.0,9854.53382084095,0.0018281535648994
1667,The Coffee Club Wireless Road,เดอะ คอฟฟี่ คลับ ถนนวิทยุ,Ploenchit,614189412,4295980.0,439.0,825.0,9785.831435079726,0.0
1671,The Coffee Club Maitria Hotel,เดอะ คอฟฟี่ คลับ โรงแรมมายเทรียณ์ สุขุมวิท 18,Phrom Phong,614036049,1598120.0,177.0,337.0,9028.926553672316,0.0
1672,,ฮวากู่ อาหารจีนกวางตุ้ง สูตรโบราณ (ภูเก็ต),Bangkok,819681799,152200.0,7.0,26.0,21742.85714285714,0.0
1673,SOSHI So/ Bangkok,โซชิ @ โรงเเรม โซ เเบงคอก,Rama 4,983030301,224993570.0,6524.0,18243.0,34487.05855303495,0.0073574494175352
1678,,ซีซอลท์ แอน กริลล์ (ภูเก็ต),Bangkok,910351545,21800.0,1.0,2.0,21800.0,0.0
1682,The Coffee Club Chatrium Sathorn Narathiwas 24,The Coffee Club Chatrium Sathorn Narathiwas 24,Sathu Pradit,66625916802,10188080.0,828.0,1926.0,12304.444444444443,0.0
1683,The Coffee Club Mode Sathorn BTS Surasak,เดอะ คอฟฟี่ คลับ โหมด สาธร โฮเทล,Silom,614037536,2774650.0,315.0,595.0,8808.412698412698,0.0
1684,The Coffee Club River City,เดอะ คอฟฟี่ คลับ ริเวอร์ซิตี้,Charoen Nakorn,954295074,20122990.0,1666.0,3895.0,12078.625450180072,0.0372148859543817
1685,The Coffee Club Holiday Inn Express Sathorn,เดอะ คอฟฟี่ คลับ  ฮอลิเดย์อินน์เอ็กซ์เพรสสาทร,Sathon,655072668,1523970.0,212.0,343.0,7188.537735849057,0.0
1686,The Coffee Club Tha Maharaj,เดอะ คอฟฟี่ คลับ ท่ามหาราช,Siriraj,631989706,7201880.0,612.0,1388.0,11767.777777777776,0.0032679738562091
1689,,ภัตตาคาร แวร์ซาย พาเลซ จรัญสนิทวงศ์,Bangkok,659169447,132260.0,9.0,34.0,14695.555555555557,0.0
1690,,นอตี้ นูรี้ส์ เจ้าฟ้า (ภูเก็ต),Bangkok,611730011,13000.0,1.0,2.0,13000.0,0.0
1691,,Living Room at Park Hyatt Bangkok,Bangkok,896922936,703000.0,24.0,74.0,29291.666666666668,0.0
1703,,ฮาโอม่า,Bangkok,931250699,72000.0,3.0,4.0,24000.0,0.0
1704,,ซันเดย์บรั้นช์ โรงแรมอนันตรา สยาม กรุงเทพฯ,Bangkok,24319495,7685800.0,79.0,256.0,97288.60759493672,0.0
1706,Shintaro at Anantara Siam Hotel,ชินทาโร่ โรงแรมอนันตรา สยาม กรุงเทพ,Rajdamri,24319497,1370200.0,44.0,102.0,31140.90909090909,0.0
1707,,เดอะ ล็อบบี้ โรงแรมอนันตรา สยาม กรุงเทพ,Bangkok,24319499,214500.0,11.0,22.0,19500.0,0.0
1709,,ส้มตำ ยำ เผา (ภูเก็ต),Bangkok,966362670,6091000.0,393.0,911.0,15498.727735368955,0.0076335877862595
1713,,ซูชิเด็น เซ็นทรัลอีสต์วิลล์,Bangkok,949206733,710016.0,29.0,66.0,24483.310344827587,0.0
1716,,โนมิโมโน อิซากายะ,Bangkok,931319316,21800.0,1.0,2.0,21800.0,0.0
1722,Baan Khanitha and Gallery Sathorn,บ้านขนิษฐา แอนด์ แกเลอรี่ สาทร,Sathon,832975467,3789540.0,110.0,322.0,34450.36363636364,0.0545454545454545
1723,,บ้านขนิษฐา เดอะ เฮอริเทจ ไอคอนสยาม,Bangkok,811416080,12075204.0,253.0,916.0,47728.0790513834,0.0276679841897233
1725,,ร้านอาหารลายไม้ (Baan Laimai Hotel Phuket Patong),Bangkok,6.61E+11,17000.0,1.0,2.0,17000.0,0.0
1727,,สไปซ์ แอนด์ บาร์เลย์ อนันตรา ริเวอร์ไซด์ กรุงเทพฯ รีสอร์ท,Bangkok,24319491,102226810.0,2727.0,10875.0,37486.91235790246,0.0172350568390172
1728,Albricias at Chatrium Residence Sathorn,ห้องอาหารอัลบริเซียส์ โรงแรมชาเทรียม เรซิเดนซ์ สาทร,Sathon,911201859,170121875.0,3540.0,11384.0,48057.02683615819,0.0028248587570621
1733,Banyan Tree Bangkok Staycation,โรงแรมบันยันทรี  บางกอก สเตเคชั่น,Sathon,26791200,324482470.0,3463.0,6897.0,93699.818076812,0.0066416401963615
1734,,ชาร์ รูฟท็อปบาร์ โรงแรม อินดิโก้ กรุงเทพ,Bangkok,22074999,12447768.0,506.0,1080.0,24600.33201581028,0.0039525691699604
1736,Rim Talay @ Amari Patong (Phuket),ริมทะเล @ Amari Patong Phuket (ภูเก็ต),Bangkok,990807888,2524500.0,232.0,593.0,10881.46551724138,0.0258620689655172
1739,,ไพน์ แฟกทอรี่ at Limelight Avenue Phuket (ภูเก็ต),Bangkok,869429740,1077600.0,55.0,172.0,19592.727272727272,0.0
1741,,เมโทร ออน ไวร์เลส โรงแรม อินดิโก้ กรุงเทพ,Bangkok,22074999,1355400.0,99.0,296.0,13690.90909090909,0.0
1743,,ชุน ซูชิ (ภูเก็ต),Bangkok,76604303,261800.0,9.0,22.0,29088.88888888889,0.0
1746,,คุมะ ซูชิ x ยากินิกุ ภูเก็ต,Bangkok,611757224,8990.0,1.0,1.0,8990.0,0.0
1747,JUMBO Seafood Iconsiam,จัมโบ้ ซีฟู้ด ไอคอนสยาม,Bangkok,991105888,132778380.0,4182.0,13323.0,31749.97130559541,0.0494978479196556
1764,,บัดดี้เบียร์,Bangkok,655065929,14910.0,1.0,3.0,14910.0,0.0
1767,Stella Palace 79th floor at Baiyoke Sky Hotel 79th floor,สเตลล่า พาเลซ 79th floor ใบหยก สกาย 79th floor,Phaya Thai,26563939,340037295.0,7329.0,27218.0,46396.13794514941,0.0145995360895074
1768,THE Map Mestyle Museum Hotel,เดอะ แมป มีสไตล์ มิวเซียม โฮเต็ล,Mengjai,955317609,127662360.0,4689.0,17026.0,27225.92450415867,0.00042653017701
1769,Tsu Japanese Restaurant at JW Marriott Hotel Bangkok,ห้องอาหารญี่ปุ่นสึ JW Marriott Hotel Bangkok,Nana,819075263,14903980.0,322.0,808.0,46285.65217391304,0.031055900621118
1771,Chuan Kitchen CentralWorld,ชวนคิทเช่น เซ็นทรัลเวิลด์,Chidlom,802617075,3298810.0,112.0,565.0,29453.660714285717,0.0625
1773,Savoey Riverview Rama 3,เสวย ริเวอร์วิว พระราม3,Rama 3,086-300-8566,119448170.0,7259.0,30048.0,16455.182532029205,0.0056481609037057
1786,,ซีเนอรี่ร์ x Hungry Hub (ภูเก็ต),Bangkok,946164141,7214390.0,97.0,259.0,74375.15463917526,0.0
1788,,ร้านอาหาร อินฟิวส์ ไดมอนด์ รีสอร์ท (ภูเก็ต),Bangkok,6676609548,42400.0,2.0,6.0,21200.0,0.0
1790,,SIM SIM's Restaurant at Blue Tree (Phuket),Bangkok,66644010777,65000.0,5.0,12.0,13000.0,0.0
1801,Hong Kong Fisherman,ฮ่องกงฟิชเชอร์แมน,Muangthong Thani,28335435,5080320.0,141.0,434.0,36030.63829787234,0.0
1802,,ร้านอาหาร ทรีมังกี้ส์ (ภูเก็ต),Bangkok,980108838,95100.0,5.0,10.0,19020.0,0.0
1803,Neta Grill Central Westgate,เนตะ กริว เซ็นทรัลเวสต์เกต,Bangkok,816315641,25642436.0,1019.0,2809.0,25164.314033366045,0.0039254170755642
1806,More Than a Game Cafe,มอร์ แดน อะ เกม คาเฟ่,Banthat Thong,935499451,761130.0,83.0,237.0,9170.240963855422,0.0
1807,Zhang Restaurant (Rama Gardens Hotel),ห้องอาหารจีน ชาง (โรงแรมรามา การ์เด้นส์),Rangsit,02 558 7888,6957290.0,168.0,706.0,41412.44047619047,0.0178571428571428
1810,,ลอสท์ แอนด์ ฟาวด์ โรงแรมอวานี พลัส ริเวอร์ไซด์ กรุงเทพฯ,Bangkok,24760022,1733720.0,75.0,173.0,23116.266666666663,0.1066666666666666
1825,Zeta Café Holiday Inn Bangkok Sukhumvit 22,เซต้า คาเฟ่ โรงแรม ฮอลิเดย์อินน์ สุขุมวิท 22,Phrom Phong,997564262,111684372.0,3553.0,12661.0,31433.82268505488,0.0095693779904306
1826,57th Street Marriott Sukhumvit 57,ห้องอาหารฟิฟท์ตี้ เซเว่น สตรีท โรงแรมแมริออท,Thonglor,27970000,310167784.0,11446.0,39900.0,27098.35610693692,0.0396645116197798
1828,,ร้านอาหารกันเอง แอท เพียร์ (ภูเก็ต),Bangkok,6676381212,47970.0,3.0,9.0,15990.0,0.0
1831,The Coffee Club Royal Garden Plaza (Pattaya),เดอะ คอฟฟี่ คลับ รอยัลการ์เด้นพลาซ่า (พัทยา),Bangkok,631989706,3323080.0,210.0,476.0,15824.190476190475,0.0
1834,The Coffee Club Boat Avenue (Phuket),เดอะ คอฟฟี่ คลับโบ๊ทอเวนิว (ภูเก็ต),Bangkok,645062931,614500.0,30.0,86.0,20483.33333333333,0.0
1835,,เดอะ คอฟฟี่ คลับ เทอมินอล 21 พัทยา,Bangkok,632247279,1921780.0,186.0,373.0,10332.150537634408,0.0
1836,The Coffee Club Day Inn (Phuket),เดอะ คอฟฟี่ คลับ เดย์ อิน (ภูเก็ต),Bangkok,632247279,205420.0,16.0,50.0,12838.75,0.0
1837,The Coffee Club Turtle Village (Phuket),เดอะ คอฟฟี่ คลับ เทอเทิลวิลเลจ (ภูเก็ต),Bangkok,960717550,697500.0,42.0,145.0,16607.14285714286,0.0
1841,River Barge at Chatrium Hotel Riverside Bangkok,River Barge at Chatrium Hotel Riverside Bangkok,Charoen Krung,880223658,181395400.0,3603.0,14987.0,50345.656397446575,0.0058284762697751
1847,Muteki by Mugendai Samyan Mitrtown,มูเทกิ บาย มูเกนได สามย่านมิตรทาวน์,Rama 4,615255200,816636.0,43.0,115.0,18991.53488372093,0.0
1851,NEXT2 Cafe at Shangri-La Hotel Bangkok,เน็กซ์ทู คาเฟ่ โรงแรมแชงกรี-ลา กรุงเทพ,Charoen Krung,22367777,7249800.0,96.0,279.0,75518.75,0.0208333333333333
1854,Sumo 888 Izakaya Ari,ซูโม่ 888 อิซากายะ อารีย์สัมพันธ์,Samsen,834767524,18454620.0,541.0,1675.0,34112.05175600739,0.0055452865064695
1856,Spectrum Rooftop at Hyatt Regency Bangkok Sukhumvit,สเปคทรัม เลาจน์ แอนด์ บาร์ โรงแรมไฮแอท รีเจนซี่ กรุงเทพฯ สุขุมวิท,Nana,614082716,957611270.0,23595.0,51670.0,40585.34731934732,0.006060606060606
1863,,มิยากิ Fuji Super 39,Bangkok,960813623,112471700.0,4054.0,8289.0,27743.389245189937,0.0
1864,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เอไอเอ แคปปิตอล เซ็นเตอร์,Bangkok,836657777,10091490.0,371.0,1125.0,27200.78167115903,0.013477088948787
1865,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เดอะ เซ้นส์ ปิ่นเกล้า,Bangkok,835597777,22108720.0,1772.0,2813.0,12476.704288939052,0.0163656884875846
1866,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เมกาบางนา,Bangkok,991947777,19289410.0,697.0,1826.0,27674.90674318508,0.0172166427546628
1867,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เอ็มไพร์ ทาวเวอร์ สาธร,Bangkok,846647777,26598110.0,643.0,2817.0,41365.64541213064,0.0544323483670295
1868,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ สยามสแควร์วัน สาขา 1,Bangkok,618957777,31045050.0,1239.0,3422.0,25056.537530266345,0.0621468926553672
1870,,โคเอ็น พรีเมี่ยม บุฟเฟ่ต์ เดอะ คริสตัล ราชพฤกษ์,Bangkok,928478777,29970.0,1.0,3.0,29970.0,0.0
1878,Hong Teh Chinese Restaurant,ภัตตาคารจีนฮ่องเต้,Nana,617960432,66126170.0,2058.0,8451.0,32131.277939747328,0.0092322643343051
1888,,มาย คาเฟ่ @ มายบีช รีสอร์ท แหลมพันวา (ภูเก็ต),Bangkok,66076305066,60000.0,6.0,12.0,10000.0,0.0
1890,Baba Beach Club Natai at Sri Panwa (Phang-nga),Baba Beach Club Natai at Sri Panwa (Phang-nga),Bangkok,6676429388,196380.0,11.0,25.0,17852.727272727272,0.0
